degree_id,degree_level,degree_name,degree_type,degree_url,degree_category,degree_data_sci_flag,department_name,department_type,institution_name,institution_carnegie,institution_state,institution_city
940,certificate,Applied Business Analytics Graduate Certificate,Business Analytics,https://www.bu.edu/dbin/met/landing-pages/?page=aba&utm_campaign=ABA&utm_medium=website&utm_source=mastersindatascience.org,Business,FALSE,Questrom School of Business,Business/Management,Boston University,R1,MA,Boston
943,bachelors,Data Science Major/Minor,Data Science,http://www.byui.edu/mathematics/student-resources/data-science,Data,TRUE,Department of Mathematics,Mathematics/Statistics,Brigham Young University,R2,ID,Rexburg
944,c,Data Science Certificate,Data Science,http://www.byui.edu/mathematics/student-resources/data-science,Data,TRUE,Department of Mathematics,Data Science,Brigham Young University,R2,ID,Rexburg
946,masters,Master’s Program in Data Science,Data Science,https://www.brown.edu/initiatives/data-science/masters-degree,Data,TRUE,Data Science,Data Science,Brown University,R1,RI,Providence
948,masters,Master of Arts in Biostatistics,Health Informatics,https://www.brown.edu/academics/public-health/biostats/academics/masters-program,Bio,FALSE,Center for Statistical Sciences,Mathematics/Statistics,Brown University,R1,RI,Providence
949,masters,MBA – Business Analytics Specialization,Business Analytics,https://gradschool.bryant.edu/academic-programs/two-year-mba-program,Business,FALSE,Graduate college of Business,Business/Management,Bryant University,M2,RI,Smithfield
950,certificate,Graduate Certificate in Business Analytics,Business Analytics,https://gradschool.bryant.edu/academic-programs/graduate-certificate-business-analytics,Business,FALSE,Graduate college of Business,Business/Management,Bryant University,M2,RI,Smithfield
951,masters,"Data Science and Knowledge Engineering, M.S.",Data Science,https://calbaptist.edu/programs/master-of-science-data-science-and-knowledge-engineering/,Data,TRUE,Department of Arts and Science,Other,California Baptist University,M1,CA,Riverside
953,masters,Master of Science in Business Analytics,Business Analytics,http://www.catalog.calpoly.edu/collegesandprograms/orfaleacollegeofbusiness/msbusinessanalytics/,Business,FALSE,Orfalea College of Business,Business/Management,California Polytechnic State University,M1,CA,San Luis Obispo
955,bachelors,Bachelor of Science in Statistics and Data Science,Applied Statistics,https://www.calu.edu/academics/undergraduate/bachelors/data-science/index.aspx,Math,TRUE,"Department of Math, Computer Science and Information Systems",Mathematics/Statistics,California University of Pennsylvania,M1,PA,California
956,certificate,SAS Data Science Certificate Program – Undergraduate,Data Science,https://www.calu.edu/academics/undergraduate/certificate/sas-data-certificate/index.aspx,Data,TRUE,"Department of Math, Computer Science and Information Systems",Mathematics/Statistics,California University of Pennsylvania,M1,PA,California
958,masters,Master’s Program in Data Science and Engineering,Data Science,https://www.ccny.cuny.edu/dse,Data,TRUE,Department of Computer Science,Computer Science,City College of New York,NA,NY,New York
961,masters,Masters of Science in Information Systems & Technology: Concentration in Data Science & Analytics,Data Analytics,https://www.cgu.edu/academics/program/information-systems-technology-online/,Data,TRUE,Center for Information Systems and Technology,Information,Claremont Graduate University,R2,CA,Claremont
963,masters,MBA in Business Analytics,Business Analytics,https://www.clemson.edu/business/departments/mba/academics/analytics/index.html,Business,FALSE,Department of Science and Department of Business,Interdisciplinary,Clemson University,R1,SC,Clemson
964,doctoral,Doctor of Philosophy in Biomedical Data Science and Informatics – Clemson,Health Analytics,https://www.cs.clemson.edu/bdsi/,Bio,TRUE,Public Health and School of Computing,Interdisciplinary,Clemson University / Medical University of South Carolina (MUSC) – Joint Program,R1,SC,Clemson & Charleston
965,masters,Master’s in Data Science and Analytics,Data Science,http://datascience.cofc.edu/,Data,TRUE,Department of Computer Science,Computer Science,College of Charleston,M1,SC,Charleston
966,certificate,Foundations of Data Science Certificate,Data Science,http://datascience.cofc.edu/graduate/,Data,TRUE,Department of Computer Science,Computer Science,College of DuPage,AC,IL,Glen Ellyn
967,bachelors,Data Science Major,Data Science,https://www.natsci.colostate.edu/data-science/,Data,TRUE,Department of Computer Science,Computer Science,Colorado State University,R1,CO,Fort Collins
969,bachelors,BA in Data Science,Data Science,https://www.cs.columbia.edu/education/undergraduate/,Data,TRUE,Department of Computer Science,Computer Science,Columbia University,R1,NY,New York
971,certificate,Graduate Certificate in Business Analytics,Business Analytics,https://www.creighton.edu/program/business-analytics-graduate-certificate,Business,FALSE,Heider College of Business,Business/Management,Creighton University,M1,NE,Omaha
972,certificate,Advanced Certificate in Business Analytics of Large-Scale Data,Business Analytics,https://zicklin.baruch.cuny.edu/academic-programs/graduate/ms/masters-in-business-analytics/,Business,FALSE,Zicklin School of Business,Business/Management,CUNY Bernard M Baruch College,R1,NY,New York
973,masters,Master's in Data Science and Engineering,Data Science,https://www.ccny.cuny.edu/dse,Data,TRUE,The Grove School of Engineering,Engineering (general),CUNY City College,R2,NY,New York
976,masters,Master of Science in Health Informatics and Information Management,Health Informatics,https://www.davenport.edu/academics/areas/college-health-professions/master-science-health-informatics-and-information,Health,FALSE,College of Health Professions,Health Informatics,Davenport University,M1,MI,Grand Rapids
978,bachelors,Bachelor of Science Data Science,Data Science,https://www.cdm.depaul.edu/academics/Pages/BS-in-Data-Science.aspx,Data,TRUE,College of Computing and Digital Media,Computer Science,DePaul University,R2,IL,Chicago
979,masters,MBA with a Business Intelligence and Analytics Management Concentration,Business Analytics,https://www.devry.edu/online-programs/masters-degrees/mba/business-intelligence-and-analytics-management.html,Business,FALSE,College of Business,Business/Management,DeVry University,NA,IL,Downers Grove
980,certificate,Business Analytics Certificate,Business Analytics,https://www.lebow.drexel.edu/academics/executive/certificate-programs/business-analytics-certificate,Business,FALSE,LeBow College of Business,Business/Management,Drexel University,R2,PA,Philadelphia
981,certificate,Big Data and Data Science Certificate,Data Science,https://learnmore.duke.edu/certificates/big-data-and-data-science-online-program/,Data,TRUE,Department of Continuing Studies,Data Science,Duke University,R1,NC,Durham
983,masters,Master in Interdisciplinary Data Science (MIDS),Data Science,https://datascience.duke.edu/,Data,TRUE,Graduate School of Arts and Sciences,Interdisciplinary,Duke University,R1,NC,Durham
984,masters,Master of Science in Applied Computing - Statistical Computing,Applied Statistics,https://computerscience.eku.edu/master-science-applied-computing,Math,FALSE,Department of Computer Science,Computer Science,Eastern Kentucky University,M1,KY,Richmond
985,bachelors,Data Science and Analytics B.S.,Data Science,https://www.emich.edu/programs/data-science-analytics.php,Data,TRUE,Department of Mathematics and Statistics Department of Computer Science Department of Computer Information Systems,Interdisciplinary,Eastern Michigan University,R3,MI,Ypsilanti
986,certificate,Graduate Certificate in Data Science,Data Science,https://www.elmhurst.edu/academics/departments/computer-science-information-systems/programs/m-s-data-science/enterprise-optimization-graduate-certificate/,Data,TRUE,Department of Computer Science and Information Systems,Computer Science,Elmhurst College,M1,IL,Elmhurst
987,masters,M.S. in Data Science,Data Science,https://erau.edu/degrees/master/data-science,Data,TRUE,Mathematics Department,Mathematics/Statistics,Embry-Riddle Aeronautical University,M2,FL,Daytona Beach
988,masters,MS Informatics,Information Systems,https://www.emporia.edu/department-liberal-arts-sciences/interdisciplinary-studies/academics-programs/graduate-programs/informatics-quantitative-economics-concentration/,Data,FALSE,"College of Liberal Arts & Sciences
Interdisciplinary Studies",Interdisciplinary,Emporia State University,M1,KS,Emporia
990,certificate,Graduate Certificate in SAS Programming and Data Analysis,Data Analytics,https://stat.fsu.edu/sas-certificate,Data,FALSE,Department of Statistics,Mathematics/Statistics,Florida State University,R1,FL,Tallahassee
992,masters,Online MS in Management of Health Informatics and Analytics,Health Analytics,https://requestinfo.publichealthonline.gwu.edu/mhi.html?s=mastersindatasciencesite&l=schools_district%20of%20columbia--listings-featured-program,Health,FALSE,Milken Institute School of Public Health,Health Informatics,George Washington University,R1,DC,"Washington, DC"
994,certificate,Certificate in Biostatistics,Applied Statistics,https://grad.georgetown.edu/biostatistics-certificate/,Bio,FALSE,"Department of Biostatistics, Bioinformatics & Biomathematics",Other,Georgetown University,R1,DC,"Washington, DC"
1002,masters,Master of Science in Business Intelligence,Business Intelligence,https://www.grantham.edu/online-degrees/business-intelligence-masters/,Business,FALSE,College/School of Business,Business/Management,Grantham University,NA,MO,Kansas City
1003,certificate,Certificate in Practical Data Science,Data Science,http://greatbay.edu/courses/certificate-programs/data-practical-data-science,Data,TRUE,Math and Engineering Department,Engineering (general),Great Bay Community College,AC,ME,Portmouth
1004,doctoral,Doctor of Philosophy in Data Sciences,Data Science,https://harrisburgu.edu/andp-program-main/,Data,TRUE,Graduate SChool,Data Science,Harrisburg University of Science and Technology,NA,PA,Harrisburg
1005,certificate,Harvard Business Analytics Program,Business Analytics,https://requestinfo.analytics.hbs.edu/index.html?s=mastersindatasciencesite&l=schools_cert_sp&utm_source=mastersindatasciencesite&utm_medium=link&utm_campaign=schools_cert_sp,Business,FALSE,College of Business,Business/Management,Harvard University,R1,MA,Cambridge
1007,certificate,Professional Certificate in Business Analytics,Business Analytics,https://www.hpu.edu/registrar/academic-catalog/view-grad.html#?p=CERT-BA,Business,FALSE,College of Business,Business/Management,Hawaii Pacific University,M1,HI,Honolulu
1010,masters,Master of Science in Biostatistics,Health Analytics,https://icahn.mssm.edu/education/masters/biostatistics,Bio,FALSE,Graduate School of Biomedical Sciences,Health Informatics,Icahn School of Medicine at Mount Sinai,SF,NY,New York
1012,masters,MBA Business Analytics,Business Analytics,https://kelley.iu.edu/programs/online/degrees/,Business,FALSE,College of Business,Business/Management,Indiana University,R1,IN,Bloomington
1013,bachelors,Bachelor of Science in Health Data Science,Health Analytics,https://hls.iupui.edu/majors/health-data-science/index.html,Health,TRUE,Health and Life Sciences,Health Informatics,Indiana University – Purdue University Indianapolis,R2,ID,Indianapolis
1015,bachelors,B.S. in Data Science,Data Science,https://www.datascience.iastate.edu/,Data,TRUE,Computer Science,Computer Science,Iowa State University,R1,IA,Ames
1016,certificate,Graduate Certificate in Business Analytics,Business Analytics,https://www.ivybusiness.iastate.edu/masters/graduate-certificates/,Business,FALSE,Debbie and Jerry Ivy College of Business,Business/Management,Iowa State University,R1,IA,Ames
1018,doctoral,Ph.D. in Computational and Data-Enabled Science and Engineering,Data Science,http://www.jsums.edu/gip/cdese/,Data,TRUE,College of engineering and technology,Engineering (general),Jackson State University,R2,MS,Jackson
1019,masters,Master of Science in Applied Business Analytics,Business Analytics,https://www.ju.edu/dcob/masters/programs/online-ms-applied-business-analytics.php,Business,FALSE,JU Davis College of Business,Business/Management,Jacksonville University,M1,FL,Jacksonville
1020,doctoral,DrPh in Public Health Informatics,Health Informatics,https://www.jhsph.edu/departments/health-policy-and-management/degree-programs/drph-in-health-policy-and-management/drph-in-public-health-informatics/,Health,FALSE,Health Policy and Management,Health Informatics,Johns Hopkins University,R1,MD,Baltimore
